panel,Adam_first_moment_L2,Adam_second_moment_L2,TRAIN_Q,TRAIN_lineage_Q,TRAIN_raw_RMSE,VALIDATION_Q,VALIDATION_lineage_Q,VALIDATION_raw_RMSE,all_BCD,arm,checkpoint_sha256,coefficient_RMS,coefficient_saturation,gate_B,gate_C,gate_D_HET_S2_02,index,parameter_sha256,path,run_id,update
a-h,0.1343915730484081,0.0011836780996996017,0.994723989943787,"{""HET_S1_02"":0.1674561178326829,""HET_S1_03"":0.20738440263421107,""HET_S2_01"":3.1058249027781795,""HET_S2_03"":0.816758471266902,""HET_S3_01"":1.3068987318276999,""HET_S3_02"":0.3823166723106664,""HET_S4_01"":0.7575445544463011,""HET_S4_02"":0.8956088775030014,""LCDF_01"":0.06261454198867812,""LCDF_04"":0.1418347330491171,""LCDF_05"":0.2293849865645154,""LCDF_06"":0.0021509738111950625,""LCDF_07"":0.045486938862302574,""LCDF_08"":0.3993753598803943}",1.7163750021328936,2.0538347509692074,"{""HET_S1_01"":0.08406589801363269,""HET_S2_02"":3.9725925830893574,""HET_S3_03"":0.5204013212702671,""HET_S4_03"":0.901982425299813}",3.5438480027757193,False,D1,sha256:add44d0f24a0316214fa0fff82771b0bb1060e34920024fc8ac2526117eff742,0.004314903866099859,0.0,False,False,False,23,sha256:b50dcb33a9ea52c33ecde548382f0dfb6ee8268f076a1b88db134e58d1db2fab,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0460.pt,D1_seed20700711,460
a-h,0.13446131533074024,0.0012199619090333545,0.9943073664789143,"{""HET_S1_02"":0.16699392067516183,""HET_S1_03"":0.2069319420951028,""HET_S2_01"":3.104957161692229,""HET_S2_03"":0.8163347517826601,""HET_S3_01"":1.3058030916488201,""HET_S3_02"":0.3819656130922122,""HET_S4_01"":0.7571864433959503,""HET_S4_02"":0.8949408925049391,""LCDF_01"":0.06250016807357864,""LCDF_04"":0.14168840779154843,""LCDF_05"":0.22917620526421045,""LCDF_06"":0.002050179986701217,""LCDF_07"":0.04533828191037738,""LCDF_08"":0.39919596499134796}",1.7156561272413269,2.0533293484737167,"{""HET_S1_01"":0.08382738962889857,""HET_S2_02"":3.9716906160994982,""HET_S3_03"":0.520026545504283,""HET_S4_03"":0.9015900753225207}",3.5429759415627142,False,D1,sha256:f2154c2dff52cfbbea0680084659b5d6697fbc8310e5ef3170178da57c9d0a21,0.004538371709493452,0.0,False,False,False,24,sha256:9f5dc78c60ea43aa646f10c47e36a55211ba1e10d8c6e24300b6992859da7a24,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0480.pt,D1_seed20700711,480
a-h,0.13580741472876415,0.0012554808833497326,0.9938942752360048,"{""HET_S1_02"":0.16654270467374158,""HET_S1_03"":0.20648930487080042,""HET_S2_01"":3.1040984127168536,""HET_S2_03"":0.8159181979461118,""HET_S3_01"":1.3047096393729813,""HET_S3_02"":0.3816151456501525,""HET_S4_01"":0.7568330574705335,""HET_S4_02"":0.8942758443894806,""LCDF_01"":0.06238589720573995,""LCDF_04"":0.14154289966504568,""LCDF_05"":0.22896813682258443,""LCDF_06"":0.0019591768084309875,""LCDF_07"":0.04519113022926612,""LCDF_08"":0.39901886629287553}",1.7149433471233266,2.0528286741808657,"{""HET_S1_01"":0.08359404900188666,""HET_S2_02"":3.9707966358430404,""HET_S3_03"":0.5196573178570627,""HET_S4_03"":0.90120177868408}",3.542112038762392,False,D1,sha256:cd05fcac8b2666bea3c7ec6a3444dac2dd75131f0166304a75f503c6c704f810,0.004765762117110918,0.0,False,False,False,25,sha256:118bfc04717f5f8dc32a491a16d6d424162e1398b5b75bc07e7d473b1d531558,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0500.pt,D1_seed20700711,500
a-h,0.13550417126283967,0.001288680644752947,0.9934868048916533,"{""HET_S1_02"":0.16610555002505079,""HET_S1_03"":0.20605786933363052,""HET_S2_01"":3.10325574683273,""HET_S2_03"":0.8155130420266398,""HET_S3_01"":1.3036176891011735,""HET_S3_02"":0.3812625822142393,""HET_S4_01"":0.7564878860156589,""HET_S4_02"":0.8936146666664418,""LCDF_01"":0.06227168191011958,""LCDF_04"":0.14139886838422872,""LCDF_05"":0.22876119995466618,""LCDF_06"":0.0018818908615336521,""LCDF_07"":0.04504701044812088,""LCDF_08"":0.39884658198831535}",1.714240265745753,2.0523347269743835,"{""HET_S1_01"":0.0833691110290487,""HET_S2_02"":3.9699145133493334,""HET_S3_03"":0.5192917149463371,""HET_S4_03"":0.9008195096647879}",3.5412597434059405,False,D1,sha256:317d7ae6f05352b5fe044882582558ed962becaf6f25183b16dcb768335dc755,0.0049946094433076125,0.0,False,False,False,26,sha256:5c7d2a408c38ee346ca0f67ff66d5831bac15a2c53e12af423f5e5209bbdd2eb,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0520.pt,D1_seed20700711,520
a-h,0.13535593054235692,0.0013206942568823694,0.9930844770961503,"{""HET_S1_02"":0.1656817265258806,""HET_S1_03"":0.20563721957556785,""HET_S2_01"":3.1024275724884203,""HET_S2_03"":0.8151186739255706,""HET_S3_01"":1.3025270390914632,""HET_S3_02"":0.3809079446277517,""HET_S4_01"":0.7561504419934989,""HET_S4_02"":0.8929570805638625,""LCDF_01"":0.06215757164758329,""LCDF_04"":0.14125625840150272,""LCDF_05"":0.22855533625809119,""LCDF_06"":0.0018186569596498469,""LCDF_07"":0.04490589103063686,""LCDF_08"":0.39867886117346524}",1.7135460577263972,2.0518465612207364,"{""HET_S1_01"":0.08315239014446414,""HET_S2_02"":3.969042439912316,""HET_S3_03"":0.5189293768268879,""HET_S4_03"":0.9004428550594715}",3.5404174238228925,False,D1,sha256:9641d5b7f2e57059c7987a23b72279c4ac96fc111f74c650dd25668e7d585558,0.005224900418099575,0.0,False,False,False,27,sha256:4c6eeeef99e904a15f285ab89f865fd835f8c2bca6a473255aa9cf4b9dceafca,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0540.pt,D1_seed20700711,540
a-h,0.13661509444182016,0.0013526067443074524,0.992685634475212,"{""HET_S1_02"":0.16526542557183896,""HET_S1_03"":0.20522600970583585,""HET_S2_01"":3.1016038551939213,""HET_S2_03"":0.8147269601243493,""HET_S3_01"":1.3014497779455783,""HET_S3_02"":0.3805614010666971,""HET_S4_01"":0.7558143823983711,""HET_S4_02"":0.8923066705558957,""LCDF_01"":0.0620446578955395,""LCDF_04"":0.1411145763304026,""LCDF_05"":0.2283513377271982,""LCDF_06"":0.0017615756149301734,""LCDF_07"":0.04476473222374406,""LCDF_08"":0.39851051921983627}",1.712857863301326,2.0513642466123856,"{""HET_S1_01"":0.08293616077133487,""HET_S2_02"":3.9681801209363035,""HET_S3_03"":0.5185781143001669,""HET_S4_03"":0.9000699692411365}",3.5395852002661012,False,D1,sha256:b9670b307bd985f4ab3f042dc9a7250e5070e2b20f0bbc26e07d48c50fe41188,0.0054557453051938464,0.0,False,False,False,28,sha256:409e36a89a7c9f56baadb7fd59ea710b5a8e2f64417c1ac9129731a5fad3e993,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0560.pt,D1_seed20700711,560
a-h,0.13768098780555296,0.0013829836406714664,0.9922936275636072,"{""HET_S1_02"":0.1648638114876397,""HET_S1_03"":0.20482637161931874,""HET_S2_01"":3.100799243281904,""HET_S2_03"":0.8143483394906441,""HET_S3_01"":1.30037618673638,""HET_S3_02"":0.38021242087776935,""HET_S4_01"":0.75548807756964,""HET_S4_02"":0.8916617447445536,""LCDF_01"":0.0619321167386278,""LCDF_04"":0.14097490957907322,""LCDF_05"":0.2281490758066789,""LCDF_06"":0.001720353293585935,""LCDF_07"":0.04462747764854675,""LCDF_08"":0.3983481184024328}",1.7121814637467323,2.050889505299467,"{""HET_S1_01"":0.08272962010109483,""HET_S2_02"":3.9673312367371905,""HET_S3_03"":0.5182296866574672,""HET_S4_03"":0.8997042356375557}",3.5387660442688493,False,D1,sha256:bb1e6d7e7f5f564937cdd96305ea9bb182ce91133e5ae76bd411694981892543,0.005685473824917646,0.0,False,False,False,29,sha256:e0c5b6847d09eb4ea6a8bd7333a6dc1a33c050e564476e3b888080d69df05e4f,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0580.pt,D1_seed20700711,580
a-h,0.13732923240918066,0.0014118649171023195,0.9919076323672935,"{""HET_S1_02"":0.16447370984674206,""HET_S1_03"":0.20443733004645948,""HET_S2_01"":3.1000089128131028,""HET_S2_03"":0.8139787103636459,""HET_S3_01"":1.2993121384046598,""HET_S3_02"":0.379865852814113,""HET_S4_01"":0.7551683666910494,""HET_S4_02"":0.8910239942840656,""LCDF_01"":0.06182046543912365,""LCDF_04"":0.14083700752744466,""LCDF_05"":0.22794892980060127,""LCDF_06"":0.0016907175382126123,""LCDF_07"":0.04449261715252799,""LCDF_08"":0.39818911859127193}",1.711515437278492,2.050422420878452,"{""HET_S1_01"":0.08252881333600451,""HET_S2_02"":3.966495790764092,""HET_S3_03"":0.5178877053383196,""HET_S4_03"":0.8993446934539094}",3.537960100075062,False,D1,sha256:a6e05be9b171bdf1faab346dc81ddee1545759fce817a47476230955cf5eca9a,0.00591331550624684,0.0,False,False,False,30,sha256:e3e75798836a71c83cb58e650c8e27b9b0abb75e986241c098458e8815e26b21,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0600.pt,D1_seed20700711,600
a-h,0.1385564003805884,0.0014401904133438915,0.9915280880046159,"{""HET_S1_02"":0.16409404012272366,""HET_S1_03"":0.2040600422697293,""HET_S2_01"":3.099229744896255,""HET_S2_03"":0.8136149501833988,""HET_S3_01"":1.2982684074947897,""HET_S3_02"":0.3795289649467606,""HET_S4_01"":0.7548528800434595,""HET_S4_02"":0.8903978397740445,""LCDF_01"":0.061710767731598885,""LCDF_04"":0.1407011203719009,""LCDF_05"":0.22775209575282168,""LCDF_06"":0.001669413622873801,""LCDF_07"":0.0443590080150976,""LCDF_08"":0.39803116720203985}",1.710860541585932,2.0499644880817236,"{""HET_S1_01"":0.08233060626423323,""HET_S2_02"":3.965676115511674,""HET_S3_03"":0.517558038435165,""HET_S4_03"":0.8989916042812615}",3.5371699468135467,False,D1,sha256:3dd961b23f232094b4bbc1c7a919e52f05dbd3431f3cf805fce76e404da581be,0.006138700111770725,0.0,False,False,False,31,sha256:5959d9712cbdce788ee708a847eee5214507a85e54b6e69be48f1648dbb49ed0,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0620.pt,D1_seed20700711,620
a-h,0.13802388900747156,0.001466619329529778,0.9911571853506093,"{""HET_S1_02"":0.16372958535388,""HET_S1_03"":0.20369435403409328,""HET_S2_01"":3.0984749406885426,""HET_S2_03"":0.8132668614408151,""HET_S3_01"":1.2972303778272873,""HET_S3_02"":0.3791884357049757,""HET_S4_01"":0.7545495143747651,""HET_S4_02"":0.8897790455798349,""LCDF_01"":0.06160171815796178,""LCDF_04"":0.14056793995594638,""LCDF_05"":0.2275577130207393,""LCDF_06"":0.0016632933514939276,""LCDF_07"":0.04423047520891429,""LCDF_08"":0.3978809342562928}",1.7102205569771385,2.0495157922908005,"{""HET_S1_01"":0.0821437002733167,""HET_S2_02"":3.9648731262043286,""HET_S3_03"":0.5172296356536663,""HET_S4_03"":0.8986472839814567}",3.536395731808291,False,D1,sha256:1456312c35913f774f454dab5f56e16e86a620861872c4f910908d5d33423ad4,0.006360293804069336,0.0,False,False,False,32,sha256:66cf5403fdd95695cb2407b37bb098b1cdbe603a0226c7f1f3318a03e9ed1083,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0640.pt,D1_seed20700711,640
a-h,0.13826081842824178,0.001492267281152933,0.9907936869228171,"{""HET_S1_02"":0.1633761788166175,""HET_S1_03"":0.20334038852663383,""HET_S2_01"":3.0977344749756193,""HET_S2_03"":0.8129263440524902,""HET_S3_01"":1.2962128183796688,""HET_S3_02"":0.37885626676297796,""HET_S4_01"":0.7542518980972055,""HET_S4_02"":0.8891724402004992,""LCDF_01"":0.06149467026917138,""LCDF_04"":0.14043713440305824,""LCDF_05"":0.22736692870353653,""LCDF_06"":0.0016652416085748706,""LCDF_07"":0.04410395728487674,""LCDF_08"":0.3977329277268821}",1.7095933482025594,2.0490770279892145,"{""HET_S1_01"":0.08196063898365502,""HET_S2_02"":3.96408748776017,""HET_S3_03"":0.5169121561744001,""HET_S4_03"":0.8983102650934325}",3.535638653375797,False,D1,sha256:42c08f3d3b937673c6eb71e963afe4fb0dc9ff3a618929df784d99b53f0f844e,0.006578158809112629,0.0,False,False,False,33,sha256:15edebc78e4eade29721b5658bbc7a7e774f2e4e7f17af0730d9d049d9734e6a,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0660.pt,D1_seed20700711,660
a-h,0.13860744840216488,0.001517066323022967,0.9904381254455525,"{""HET_S1_02"":0.1630348254351494,""HET_S1_03"":0.20299796435314788,""HET_S2_01"":3.0970114483520987,""HET_S2_03"":0.8125958084432731,""HET_S3_01"":1.295212323489361,""HET_S3_02"":0.3785292754781745,""HET_S4_01"":0.7539620290738416,""HET_S4_02"":0.8885770842407124,""LCDF_01"":0.061389360832255956,""LCDF_04"":0.14030891353326597,""LCDF_05"":0.2271795808999951,""LCDF_06"":0.0016763814254203797,""LCDF_07"":0.043980456499335706,""LCDF_08"":0.39758884401263767}",1.7089798344666205,2.0486480147242814,"{""HET_S1_01"":0.081783693282575,""HET_S2_02"":3.9633190307436634,""HET_S3_03"":0.5166026944038302,""HET_S4_03"":0.8979811229239895}",3.534898400148813,False,D1,sha256:000b90ce1ff8eb7390dc6c6c177094dcb44fb9f76536bc43c053552ccdcba9f5,0.0067921169999979455,0.0,False,False,False,34,sha256:c8a172d5a407699d89ad8bfa07a587fb161b5fb7793ea8235b2afd1bb2125e96,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0680.pt,D1_seed20700711,680
a-h,0.13985117871569844,0.0015410840371574616,0.9900913778416298,"{""HET_S1_02"":0.16270566776160522,""HET_S1_03"":0.20266746291755075,""HET_S2_01"":3.0963073459438926,""HET_S2_03"":0.8122753859365304,""HET_S3_01"":1.2942325615290204,""HET_S3_02"":0.37820902086914915,""HET_S4_01"":0.753680165408874,""HET_S4_02"":0.8879948575279728,""LCDF_01"":0.061286135021824825,""LCDF_04"":0.14018357978753418,""LCDF_05"":0.2269962383544638,""LCDF_06"":0.0016952058413436373,""LCDF_07"":0.043860027203091,""LCDF_08"":0.397448679501265}",1.7083815288809112,2.048230113842196,"{""HET_S1_01"":0.08161252617886525,""HET_S2_02"":3.962570264380349,""HET_S3_03"":0.5163024385299575,""HET_S4_03"":0.8976605618982221}",3.5341773211011254,False,D1,sha256:7502ea0c5669218e72e133b7d73081c4ab48eec16ffbf3cc431b615308407e33,0.007001002926575539,0.0,False,False,False,35,sha256:35a81c726ded423e56360f040d0f94f2d1e2bcbf22c8ed66716160daf605a300,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0700.pt,D1_seed20700711,700
a-h,0.13904796831805424,0.001563415668278208,0.9897538096915381,"{""HET_S1_02"":0.1623892096887475,""HET_S1_03"":0.20234856906460685,""HET_S2_01"":3.09562454904716,""HET_S2_03"":0.8119670428664422,""HET_S3_01"":1.2932705694692164,""HET_S3_02"":0.3778926155229789,""HET_S4_01"":0.7534079241536359,""HET_S4_02"":0.8874249064113593,""LCDF_01"":0.06118477945959109,""LCDF_04"":0.14006131579579448,""LCDF_05"":0.22681676173482854,""LCDF_06"":0.0017215071729413593,""LCDF_07"":0.043743563475491895,""LCDF_08"":0.3973138706604617}",1.7077990622467583,2.0478229588763464,"{""HET_S1_01"":0.08144897802322393,""HET_S2_02"":3.9618406484734754,""HET_S3_03"":0.5160087095932917,""HET_S4_03"":0.8973490041842177}",3.5334747839024216,False,D1,sha256:47f405015ae2b9cade05b7b652b1470bbb6cb9aeea7c863d67a48d30ce0a6a97,0.0072048855016356335,0.0,False,False,False,36,sha256:4c1a603e7a09db55b618078c0d5f11c3559dae8c8675dfe4bd3673a5ed07e8a0,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0720.pt,D1_seed20700711,720
a-h,0.13962006485870795,0.0015850111820180832,0.9894261718203383,"{""HET_S1_02"":0.16208504747442729,""HET_S1_03"":0.20204249689931267,""HET_S2_01"":3.0949613264604623,""HET_S2_03"":0.811668186113894,""HET_S3_01"":1.292336636908939,""HET_S3_02"":0.37758678484236297,""HET_S4_01"":0.7531434016108144,""HET_S4_02"":0.886871538298704,""LCDF_01"":0.06108624032464287,""LCDF_04"":0.13994239639887346,""LCDF_05"":0.22664231723755893,""LCDF_06"":0.00175267366943609,""LCDF_07"":0.0436300235387101,""LCDF_08"":0.39718237258431655}",1.7072337300967704,2.047428662355694,"{""HET_S1_01"":0.08129022424535916,""HET_S2_02"":3.9611337782841423,""HET_S3_03"":0.515727101414801,""HET_S4_03"":0.8970469087998292}",3.5327944336763113,False,D1,sha256:0ecd72ffb30582c6ce5799f8c647136bc52fc374806a437d15f04204f65e4550,0.0074027052549422165,0.0,False,False,False,37,sha256:0a416e137a893671a0aa1f939e8dd30801fc3d4aa1b9a7b7384952b9e3248643,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0740.pt,D1_seed20700711,740
a-h,0.1398414286127069,0.0016059095717787675,0.9891073474321369,"{""HET_S1_02"":0.16179234964619452,""HET_S1_03"":0.20174756967746627,""HET_S2_01"":3.094317070679619,""HET_S2_03"":0.8113794934837493,""HET_S3_01"":1.2914234682856829,""HET_S3_02"":0.37728723261931635,""HET_S4_01"":0.7528870893046529,""HET_S4_02"":0.886331368928884,""LCDF_01"":0.06098986357112443,""LCDF_04"":0.13982647302849763,""LCDF_05"":0.22647197084673915,""LCDF_06"":0.0017887636511973281,""LCDF_07"":0.04351981462820491,""LCDF_08"":0.39705507821441005}",1.7066836054234829,2.047045006532798,"{""HET_S1_01"":0.08113750529752743,""HET_S2_02"":3.9604457745504327,""HET_S3_03"":0.5154536021769286,""HET_S4_03"":0.896753361390966}",3.5321324437469452,False,D1,sha256:4a2316d43bfab1541504b6b56282cdff1734ebf52cdd74dfd89ad40e01f9d1c7,0.007595579720805124,0.0,False,False,False,38,sha256:ded4108b6e69d2915bd686b52e85c87277bfb866b4dc41c8608c31e089c9be83,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0760.pt,D1_seed20700711,760
a-h,0.14037029020497122,0.0016258903051183647,0.9887984361690951,"{""HET_S1_02"":0.16151154405931037,""HET_S1_03"":0.20146490576801127,""HET_S2_01"":3.093692459501031,""HET_S2_03"":0.8111003160833894,""HET_S3_01"":1.290538169714396,""HET_S3_02"":0.376997963185968,""HET_S4_01"":0.7526386257794172,""HET_S4_02"":0.885807756120816,""LCDF_01"":0.060896328131398524,""LCDF_04"":0.13971394230355177,""LCDF_05"":0.22630668334400453,""LCDF_06"":0.001828405835031164,""LCDF_07"":0.04341265989927961,""LCDF_08"":0.3969312790636069}",1.7061505856359616,2.046673930722122,"{""HET_S1_01"":0.08098978027113043,""HET_S2_02"":3.9597800452465743,""HET_S3_03"":0.5151914859251567,""HET_S4_03"":0.8964692389474715}",3.531492160360016,False,D1,sha256:44e1f4cbc2030449f5ecc84bbbb025943fc1b7fdfde929b4e58f8b1397384b34,0.0077824570425431075,0.0,False,False,False,39,sha256:1c534391439c9afb8eedf1d32a664b0a7662a603753a1213f5e2a4876de88e37,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0780.pt,D1_seed20700711,780
a-h,0.14032390842835624,0.001644790293064099,0.9885003048857132,"{""HET_S1_02"":0.16124315560048144,""HET_S1_03"":0.20119341955288003,""HET_S2_01"":3.093093167355068,""HET_S2_03"":0.8108346001659701,""HET_S3_01"":1.2896744139285898,""HET_S3_02"":0.3767127252312738,""HET_S4_01"":0.75240129194921,""HET_S4_02"":0.885298800599695,""LCDF_01"":0.06080508408194233,""LCDF_04"":0.13960511508278717,""LCDF_05"":0.22614610096233626,""LCDF_06"":0.0018708364480411964,""LCDF_07"":0.04331023282403529,""LCDF_08"":0.39681390741278716}",1.7056361664731348,2.0463153211715235,"{""HET_S1_01"":0.08085023905710062,""HET_S2_02"":3.9591368087600003,""HET_S3_03"":0.5149352079378785,""HET_S4_03"":0.8961954444412926}",3.5308733872386324,False,D1,sha256:685bebc6413b381ca9c984b7db47434801335cfa9d205f823d1b8bf7cf4c92af,0.007962561106045124,0.0,False,False,False,40,sha256:0b1d76cb57bce2098447a65c8f472a3848316d28d3c4130f06c690890e3655d4,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0800.pt,D1_seed20700711,800
a-h,0.14118752297107665,0.0016630620939514181,0.9882122091334753,"{""HET_S1_02"":0.1609863085458917,""HET_S1_03"":0.2009343801443145,""HET_S2_01"":3.092512362675891,""HET_S2_03"":0.8105772804215325,""HET_S3_01"":1.2888422633934478,""HET_S3_02"":0.37644020355311225,""HET_S4_01"":0.7521710247023574,""HET_S4_02"":0.8848079180636462,""LCDF_01"":0.06071706507798336,""LCDF_04"":0.13949979214203712,""LCDF_05"":0.22599100643293105,""LCDF_06"":0.0019153002041360347,""LCDF_07"":0.043210536046282784,""LCDF_08"":0.3966992684718644}",1.7051390634049866,2.0459696289791345,"{""HET_S1_01"":0.08071477147182343,""HET_S2_02"":3.9585163386772773,""HET_S3_03"":0.5146920174900723,""HET_S4_03"":0.8959311022859762}",3.530276902742986,False,D1,sha256:24fbed499cc617120b1b74d022cf3d3a8349b6863dd69cd574cbd4df2020907b,0.008136751720342549,0.0,False,False,False,41,sha256:ac40efa016a8ae40fa9c222e7d43a52ba75126aae75794ef01d3e90bfdeabadd,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0820.pt,D1_seed20700711,820
a-h,0.1410391690003089,0.0016803284371316187,0.987934606800793,"{""HET_S1_02"":0.1607408939595432,""HET_S1_03"":0.20068602454148343,""HET_S2_01"":3.0919552096212386,""HET_S2_03"":0.810332083133989,""HET_S3_01"":1.2880336038423028,""HET_S3_02"":0.3761733188136767,""HET_S4_01"":0.7519509198534681,""HET_S4_02"":0.8843322855323877,""LCDF_01"":0.06063153918505692,""LCDF_04"":0.13939812349959863,""LCDF_05"":0.22584077005192588,""LCDF_06"":0.001960891642184839,""LCDF_07"":0.04311514801664776,""LCDF_08"":0.3965902940170431}",1.7046600665081926,2.045636223613826,"{""HET_S1_01"":0.08058643826252236,""HET_S2_02"":3.9579179760991012,""HET_S3_03"":0.5144555651741983,""HET_S4_03"":0.8956767437782452}",3.5297016189050803,False,D1,sha256:a2f3f7d95cd575f6c66fd0ab8651e4a0615af1a374a81a702c8fe915fe12fbcc,0.008304367334004581,0.0,False,False,False,42,sha256:aa003e9ddca1002c3e7bfdf1bd0c52ab32420a6a850a0db16720c3ad43f60bfa,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D1_seed20700711_update0840.pt,D1_seed20700711,840
